sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-1.5677586827115955,-1.1798061429068585,-1.002200365004851,-1.2499217302077683,0.28922517070395926,0.16698423016234634
2,-1.4821721287062315,-1.238601886091924,-1.1066111002485117,-1.275795038348889,0.19052301555235365,0.10999851431597064
3,-1.4294725135216408,-1.2849402779761292,-1.1136470480931517,-1.2760199465303073,0.1581015824971652,0.09127999121404415
4,-1.4147424878583108,-1.3359648637038415,-1.1887893009341026,-1.3131655508320847,0.11468900196125922,0.06621572615542254
5,-1.444717774271565,-1.3934979474771756,-1.2814536213137009,-1.3732231143541471,0.08349908714403526,0.048208220439696775
