#Coor		Free	+/-		Prob		+/-
0.909000	inf	-nan	0.000000	-nan
0.927000	inf	-nan	0.000000	-nan
0.945000	inf	-nan	0.000000	-nan
0.963000	inf	-nan	0.000000	-nan
0.981000	inf	-nan	0.000000	-nan
0.999000	inf	-nan	0.000000	-nan
1.017000	inf	-nan	0.000000	-nan
1.035000	inf	-nan	0.000000	-nan
1.053000	inf	-nan	0.000000	-nan
1.071000	inf	-nan	0.000000	-nan
1.089000	30.560951	-nan	0.000000	-nan
1.107000	27.621390	-nan	0.000000	-nan
1.125000	24.640612	-nan	0.000000	-nan
1.143000	21.721534	-nan	0.000000	-nan
1.161000	18.653565	-nan	0.000000	-nan
1.179000	15.692505	-nan	0.000000	-nan
1.197000	12.791212	-nan	0.000000	-nan
1.215000	9.965116	-nan	0.000000	-nan
1.233000	7.305089	-nan	0.000002	-nan
1.251000	4.926089	-nan	0.000092	-nan
1.269000	2.839634	-nan	0.003055	-nan
1.287000	1.268137	-nan	0.042879	-nan
1.305000	0.305690	-nan	0.216215	-nan
1.323000	0.000000	-nan	0.361457	-nan
1.341000	0.223021	-nan	0.248450	-nan
1.359000	0.780963	-nan	0.097254	-nan
1.377000	1.575821	-nan	0.025563	-nan
1.395000	2.598614	-nan	0.004581	-nan
1.413000	4.002974	-nan	0.000432	-nan
1.431000	5.806623	-nan	0.000021	-nan
1.449000	7.958598	-nan	0.000001	-nan
1.467000	10.399694	-nan	0.000000	-nan
1.485000	13.201669	-nan	0.000000	-nan
1.503000	16.212140	-nan	0.000000	-nan
1.521000	19.329549	-nan	0.000000	-nan
1.539000	22.334945	-nan	0.000000	-nan
1.557000	25.671590	-nan	0.000000	-nan
1.575000	28.902202	-nan	0.000000	-nan
1.593000	31.670830	-nan	0.000000	-nan
1.611000	inf	-nan	0.000000	-nan
1.629000	inf	-nan	0.000000	-nan
1.647000	inf	-nan	0.000000	-nan
1.665000	inf	-nan	0.000000	-nan
1.683000	inf	-nan	0.000000	-nan
1.701000	inf	-nan	0.000000	-nan
1.719000	inf	-nan	0.000000	-nan
1.737000	inf	-nan	0.000000	-nan
1.755000	inf	-nan	0.000000	-nan
1.773000	inf	-nan	0.000000	-nan
1.791000	inf	-nan	0.000000	-nan
#Window		Free	+/-	
#0	0.000000	-nan
#1	-13.949676	-nan
#2	-24.602514	-nan
#3	-31.467544	-nan
#4	-34.399114	-nan
#5	-33.549001	-nan
#6	-29.336237	-nan
#7	-21.844564	-nan
#8	-10.920864	-nan
#9	3.304209	-nan
