CV,equilibration_time_ns
0.0,7.992500000000001
0.2,7.9305
0.4,1.4585000000000001
0.6,1.1915
0.8,3.0835
1.0,4.4545
1.2,2.5625
1.4,0.3795
1.6,8.5945
1.8,7.9305
2.0,1.3495
2.2,0.6885
2.4,5.17
2.6,8.8265
2.8,1.07
3.0,1.258
3.2,7.5760000000000005
