sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.0548048345645385,-0.2144192004141616,-0.0748423751518375,-0.11468880337684588,0.086948201983206,0.05019956782055794
2,-0.060354835295963,-0.1776598226873506,-0.0787242874006708,-0.10557964846132813,0.06309534713429432,0.03642811565259771
3,-0.0610382191446327,-0.1652211510513135,-0.0790860174867051,-0.1017817958942171,0.055676248017536054,0.03214469678039281
4,-0.0623324939509481,-0.1502485068387137,-0.0824002752483262,-0.09832709201266267,0.04607118350665635,0.026599210199452692
5,-0.0639382054500141,-0.1169745276024822,-0.0776270514143141,-0.08617992815560345,0.0275331916471531,0.015896295609133398
