sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-4.974562174273793,0.12173231210360613,0.07028218316209255
12,-5.071726293680271,0.12005304428179563,0.06931265743312877
14,-5.174164826067133,0.08117325335261662,0.0468653996741309
16,-5.2673786102691915,0.09222644093640264,0.05324696050103319
18,-5.341320009258365,0.1123831471076318,0.06488444023496853
20,-5.430519503711275,0.122311420478469,0.07061653153820958
