CV,equilibration_time_ns
0.0,8.109
0.2,0.0
0.4,5.7780000000000005
0.6,8.551
0.8,1.177
1.0,8.39
1.2,3.994
1.4,5.184
1.6,1.368
1.8,4.598
2.0,6.813
2.2,8.518
2.4,8.888
2.6,6.956
2.8,6.58
3.0,6.2700000000000005
3.2,3.838
