CV,equilibration_time_ns
0.0,3.6155
0.2,1.2585
0.4,1.0705
0.6,6.1025
0.8,8.9205
1.0,8.7705
1.2,8.6965
1.4,8.4865
1.6,2.1685
1.8,2.5215
2.0,7.4595
2.2,2.5375
2.4,7.263
2.6,6.0425
2.8,1.81
3.0,6.094
3.2,7.838
