CV,equilibration_time_ns
0.0,3.0585
0.2,4.7855
0.4,4.4685
0.6,2.5855
0.8,4.1655
1.0,2.3785
1.2,0.8155
1.4,4.4615
1.6,7.4575000000000005
1.8,7.5975
2.0,6.6025
2.2,2.7085
2.4,7.03
2.6,1.7435
2.8,0.1
3.0,5.2695
3.2,6.808
