sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-3.580618456670072,-3.5038398317715345,-2.99690095249399,-3.3604530803118653,0.31717716112766725,0.18312231935786
12,-3.734167471788704,-3.629481852980098,-3.068139912270242,-3.477263079013015,0.3581565214687024,0.20678176408197532
14,-3.794839466842076,-3.678009901334455,-3.113460627042933,-3.528769998406488,0.3643812458140077,0.21037561035836858
16,-3.818993580111537,-3.747830128033332,-3.1719555849919554,-3.5795930977122747,0.3548130712932207,0.20485142222313887
18,-3.8346608694148463,-3.8327494012507697,-3.2220987242260466,-3.6298363316305546,0.3531124194879017,0.2038695504455401
20,-3.850236887895037,-3.9036718762198097,-3.273875105192917,-3.6759279564359217,0.34921153458726006,0.20161737349807693
