CV,equilibration_time_ns
0.9,1.1685
0.95,4.9455
1.0,4.5755
1.05,0.9435
1.1,3.1435
1.15,0.4055
1.2,0.5075000000000001
1.25,5.5785
1.3,5.5785
1.35,0.1125
1.4,0.1005
1.45,0.6525
1.5,3.0435
1.55,4.4555
1.6,0.10350000000000001
1.65,0.0005
1.7,0.3025
1.75,0.0245
1.8,0.0105
1.85,0.0045000000000000005
1.9,0.0095
1.95,0.0175
2.0,0.0375
2.05,0.0095
2.1,0.0015
2.2,0.2135
2.3,0.0135
2.4,0.0005
2.5,0.2335
2.6,0.9175
2.7,0.9585
2.8,0.0005
2.9,0.0005
3.0,0.1225
