sampling_time_ns,dg_kcal_mol
10,-13.94731337414154
12,-14.259562780629844
14,-14.22243215824971
16,-14.415209689268986
18,-14.407438530473561
20,-14.043765976378223
22,-13.93259354255052
24,-13.637992708071337
26,-13.36836072615296
28,-13.195104124942851
30,-13.007074331093053
