sampling_time_ns,dg_kcal_mol
10,-10.798562098664343
12,-11.155691505153449
14,-11.031596229926864
16,-11.421787117382866
18,-11.720078372228544
20,-12.289505088044235
22,-12.3575921339465
24,-12.852188997763696
26,-12.979409612190805
28,-12.945377330821335
30,-13.007074331093053
