sampling_time_ns,dg_kcal_mol
10,-8.575826682791911
12,-7.918243077729322
14,-7.990994265412221
16,-7.711800775006371
18,-7.885547145015544
20,-7.789161124689883
22,-7.763074532798976
24,-8.014687448163503
26,-8.369314194704561
28,-8.504969851119704
30,-8.719592170203134
