CV,equilibration_time_ns
0.9,8.3635
0.95,5.0335
1.0,6.3475
1.05,8.6815
1.1,0.6885
1.15,8.621500000000001
1.2,1.3065
1.25,7.9305
1.3,7.7505
1.35,3.9165
1.4,3.9005
1.45,0.14250000000000002
1.5,1.0705
1.55,2.9745
1.6,0.3335
1.65,0.0315
1.7,2.6465
1.75,0.1005
1.8,0.1065
1.85,0.0325
1.9,0.0245
1.95,0.0285
2.0,0.0005
2.05,0.1695
2.1,0.0095
2.2,0.0125
2.3,0.0025
2.4,0.5715
2.5,0.11850000000000001
2.6,0.9480000000000001
2.7,0.137
2.8,0.126
2.9,0.0
3.0,0.264
