sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.2789593802485643,-0.2335890135069055,-0.2345707171429421,-0.24903970363280395,0.025915848859356494,0.014962522315227128
2,-0.3269490868885297,-0.2418390873449978,-0.2069028135220405,-0.2585636625851893,0.061745935089033054,0.03564903224501839
3,-0.3637248236156152,-0.2600122736632251,-0.216374723524242,-0.2800372736010274,0.07568859535039715,0.04369883090013645
4,-0.4144081274495173,-0.2996194683016532,-0.2169421951225774,-0.3103232636245827,0.09916716711277619,0.05725419062733394
5,-0.436020676829861,-0.2926441430788798,-0.2062241301651688,-0.31162965002463655,0.11606873101850063,0.0670123130980296
