sampling_time_ns,dg_kcal_mol
10,-15.630575167455083
12,-15.650077401507403
14,-15.554450483892428
16,-15.381973154498523
18,-15.324795371330836
20,-15.24671384471447
22,-15.006743264374164
24,-14.70903114450095
26,-14.427540946477386
28,-14.299182106260005
30,-14.150755601266615
