sampling_time_ns,dg_kcal_mol
10,-11.88700997261781
12,-12.294955317403891
14,-12.54593014845597
16,-12.871976881806814
18,-13.177176387943472
20,-13.478691144605252
22,-13.621927088146805
24,-13.775844288490008
26,-13.989918655282187
28,-14.080565208382605
30,-14.150755601266615
