sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,4.086611921252993,4.038805850761535,4.458104603276656,4.194507458430395,0.22952983721574005,0.1325191133035585
12,4.215514191283191,4.140384139397555,4.569087448747879,4.308328593142875,0.22892688080784274,0.13217099625914938
14,4.3292695268410455,4.215714065765043,4.6368635671863885,4.393949053264159,0.2178974678388911,0.12580316171252162
16,4.428955735436598,4.293557404020403,4.6844775067219455,4.468996882059648,0.19851222063443014,0.11461108402071862
18,4.496158283074216,4.366959027133023,4.714846176166876,4.525987828791372,0.17585141018483322,0.10152785900758876
20,4.562049245192621,4.428980583353277,4.7490254819143845,4.580018436820094,0.16077734031745905,0.09282484071187706
