sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-2.4158461062640204,0.21601191091642433,0.12471453491576305
12,-2.4656636948265547,0.21328617071231187,0.12314082807517775
14,-2.512195678789545,0.1894690956752863,0.10939003339124151
16,-2.561656526716295,0.18515079381306304,0.10689686064864486
18,-2.6043697294990555,0.17649377359469878,0.10189872769519222
20,-2.6571225543638985,0.1786396367340301,0.10313764235632925
