CV,equilibration_time_ns
0.0,0.494
0.2,5.711
0.4,4.197
0.6,1.008
0.8,5.444
1.0,7.745
1.2,7.0440000000000005
1.4,6.255
1.6,7.648000000000001
1.8,3.543
2.0,2.2520000000000002
2.2,5.782
2.4,7.482
2.6,9.0
2.8,6.218
3.0,3.028
3.2,1.825
