sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-5.0113713898814005,0.5205000931171954,0.300510868874438
12,-5.133690229494447,0.4727288816055905,0.27293014704869845
14,-5.2290749889353165,0.41552216649335716,0.23990183467919626
16,-5.33036556855444,0.4061731513706986,0.23450417828147146
18,-5.388717997150501,0.382793789451475,0.22100609738392604
20,-5.443051842537869,0.3465296474896982,0.2000689852603634
