CV,equilibration_time_ns
0.0,1.1545
0.2,0.1605
0.4,3.6835
0.6,0.5075000000000001
0.8,1.2245
1.0,0.6995
1.2,0.2985
1.4,0.41450000000000004
1.6,2.5845000000000002
1.8,0.1005
2.0,7.6485
2.2,6.0205
2.4,6.154
2.6,9.0005
2.8,0.884
3.0,8.278
3.2,3.196
3.4,1.322
3.6,8.087
3.8,1.81
