sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-3.464101889607934,0.12940715563756275,0.07471325614241066
12,-3.546361574409563,0.15243890425966666,0.08801064240929014
14,-3.625210778989097,0.1892324043090321,0.10925337956721978
16,-3.6720974222724814,0.18906987163263383,0.10915954128274914
18,-3.7124654985248946,0.1799528461528941,0.10389582416781273
20,-3.7485504675541286,0.17664287015565136,0.10198480863479344
