sampling_time_ns,dg_kcal_mol
10,-25.282734302232107
12,-23.76729461951347
14,-24.200556686688373
16,-24.138009850082703
18,-24.44729076170216
20,-24.06214070010146
22,-23.902215377642417
24,-23.81634056162028
26,-23.700355792987047
28,-23.572620167875847
30,-23.516034900719212
