CV,equilibration_time_ns
0.0,5.9035
0.2,0.3545
0.4,1.0705
0.6,0.8805000000000001
0.8,7.5095
1.0,6.835500000000001
1.2,5.0355
1.4,6.3715
1.6,3.8955
1.8,6.0965
2.0,8.4405
2.2,8.6705
2.4,5.444
2.6,8.1085
2.8,7.354
3.0,5.1845
3.2,7.744
