sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.1407957575872585,-0.2411132247029907,-0.2095007236640493,-0.19713656865143284,0.05128891497205813,0.029611668865561592
2,-0.1325116534567469,-0.2009004136604998,-0.2024154236905928,-0.17860916360261317,0.0399288009472361,0.02305290397530575
3,-0.1384663716979246,-0.2036028510324914,-0.1795944822096127,-0.17388790164667622,0.032941069067602746,0.019018535093574502
4,-0.138351958110547,-0.1999383685977147,-0.1718751718615659,-0.17005516618994254,0.030833517552446642,0.01780173965896812
5,-0.1369586662237203,-0.1852184923249622,-0.1661610540483107,-0.16277940419899772,0.02430698193128975,0.014033642561217507
