CV,equilibration_time_ns
0.0,8.8455
0.2,5.4475
0.4,6.9205000000000005
0.6,8.9685
0.8,8.9945
1.0,4.1725
1.2,8.3605
1.4,5.3425
1.6,8.1275
1.8,1.8495000000000001
2.0,1.0045
2.2,8.9585
2.4,5.609
2.6,7.0665000000000004
2.8,1.337
3.0,7.3525
3.2,5.985
