sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.2288857096375642,-0.1648206549962974,-0.2149587602620491,-0.20288837496530354,0.03369500641721327,0.01945382102532425
2,-0.230624323734905,-0.1946006303396778,-0.2358712896338972,-0.22036541456949332,0.022466658465223745,0.012971131312688315
3,-0.2442623714706215,-0.2015363840944792,-0.2465455760406179,-0.23078144386857283,0.02535268026599647,0.014637376776251576
4,-0.237442001095446,-0.2178495782535222,-0.2544568817787864,-0.23658282037591818,0.018318769376770683,0.010576346430901227
5,-0.2537064740593363,-0.241350763054902,-0.2739919025939072,-0.2563497132360485,0.016480322588171087,0.009514918682612448
