sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.3433978447816659,-0.367281214970253,-0.3842734525939025,-0.3649841707819405,0.02053438914375686,0.011855535099792553
2,-0.2908687398772153,-0.3232461729343889,-0.3218572647935476,-0.3119907258683839,0.018305354014994276,0.010568601068168343
3,-0.298640190129755,-0.3006154891599332,-0.3024116456371466,-0.3005557749756116,0.0018864367200930744,0.0010891347481549313
4,-0.2717038197609027,-0.2800348565790924,-0.2904639878644915,-0.28073422140149557,0.009399617555243357,0.005426871725799285
5,-0.2537064740593363,-0.241350763054902,-0.2739919025939072,-0.2563497132360485,0.016480322588171087,0.009514918682612448
