sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.2579910703814839,-0.233007391690044,-0.1870177451647824,-0.22600540241210343,0.036001029338967726,0.020785203979956632
2,-0.2781172250068213,-0.1905433545753097,-0.1955266700683297,-0.22139574988348687,0.04918539075224498,0.02839719859100557
3,-0.3599342671134336,-0.2083668746154283,-0.264899398886028,-0.2777335135382966,0.07659441553626337,0.04422180642828371
4,-0.3825818225065838,-0.2521645994347892,-0.2823422349387368,-0.30569621896003657,0.06827312388993127,0.03941750645626849
5,-0.3988390373914759,-0.3339038596659588,-0.3082027227119691,-0.34698187325646795,0.04671200289300174,0.026969187444661133
