sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-1.4131797702222826,0.06564005520296758,0.03789730354105523
12,-1.4502621810427805,0.06703508717056207,0.038702725623074044
14,-1.4748648957941317,0.07798405784072403,0.045024116786841366
16,-1.4922080715871662,0.08580275195087456,0.04953824193604812
18,-1.508800716217858,0.08841888887884762,0.05104866929565029
20,-1.525077572558198,0.09409457560497095,0.054325528554813575
