sampling_time_ns,dg_kcal_mol
10,-9.506609088130709
12,-10.34302036269257
14,-10.847701049990189
16,-11.460587059965043
18,-11.4514597959278
20,-11.739920888895949
22,-11.632838859841893
24,-11.755960935213743
26,-11.660580838905211
28,-11.439404620315202
30,-11.561202167571595
