CV,equilibration_time_ns
0.9,0.494
0.95,0.152
1.0,2.86
1.05,6.2540000000000004
1.1,0.9420000000000001
1.15,5.873
1.2,8.998
1.25,5.032
1.3,8.997
1.35,0.361
1.4,0.17500000000000002
1.45,0.596
1.5,1.1320000000000001
1.55,1.174
1.6,0.494
1.65,8.954
1.7,0.009000000000000001
1.75,3.623
1.8,0.111
1.85,0.198
1.9,0.187
1.95,0.0
2.0,0.053
2.05,0.0
2.1,0.923
2.2,0.008
2.3,0.0
2.4,0.17500000000000002
2.5,0.009000000000000001
2.6,0.023
2.7,0.004
2.8,0.113
2.9,0.014
3.0,0.0
