sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,4.312398597861265,0.08206199238951674,0.04737851339632451
12,4.479591813920018,0.10022088744421115,0.0578625563443385
14,4.554287733596968,0.14868322850204307,0.08584230199963722
16,4.629367859789531,0.164518406986835,0.0949847465604976
18,4.712365251755197,0.16834880174268566,0.09719622600389051
20,4.792040771024909,0.17319283867855026,0.09999293203277643
