sampling_time_ns,dg_kcal_mol
10,-20.73070755004733
12,-20.25812641315225
14,-20.507897682414654
16,-20.802604206464242
18,-20.689400400139935
20,-20.507205586489874
22,-20.43746142411462
24,-20.467774828705583
26,-20.758611913144623
28,-21.0989341104811
30,-21.144621472859356
