sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.2447360731608969,-0.1518078848139813,-0.2438018926969007,-0.21344861689059294,0.053384483340108244,0.03082154582696059
2,-0.2455407440853301,-0.1436410906843505,-0.1780678236363961,-0.18908321946869222,0.051835210521580494,0.02992707274813542
3,-0.2078473629549554,-0.1469016368527007,-0.1577525558195935,-0.17083385187574984,0.03251054617219421,0.018769972584018087
4,-0.167718271691654,-0.136277421426454,-0.1455705122882996,-0.14985540180213586,0.016152460337639576,0.009325627324010963
5,-0.1357053960955023,-0.130246185441593,-0.1324687545660487,-0.13280677870104798,0.002745257816275321,0.0015849753392214807
