CV,equilibration_time_ns
0.0,2.1685
0.2,0.2985
0.4,5.1245
0.6,6.0275
0.8,8.9995
1.0,0.6885
1.2,0.7125
1.4,1.0705
1.6,4.4545
1.8,2.1685
2.0,8.0485
2.2,1.2585
2.4,8.296
2.6,7.6795
2.8,6.297
3.0,0.31
