CV,equilibration_time_ns
0.0,0.2265
0.2,6.460500000000001
0.4,7.7175
0.6,4.1485
0.8,8.8315
1.0,6.6635
1.2,3.2855
1.4,6.9255
1.6,2.9145
1.8,8.1205
2.0,8.1945
2.2,7.4905
2.6,6.6985
