sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.3977063610168045,-0.7907520017968301,-0.2767584326986345,-0.48840559850408977,0.26873241529290176,0.15515273230933516
2,-0.331163037025306,-0.6456958975257849,-0.2507169718446781,-0.40919196879858966,0.20873062443807844,0.12051068220744326
3,-0.3159346642794221,-0.4643848353617435,-0.209929609281011,-0.33008303630739216,0.12781626595715648,0.0737947555571771
4,-0.2720841922973837,-0.4313086676929885,-0.2059868332614227,-0.30312656441726493,0.11582402133419205,0.06687102989592074
5,-0.293176560718359,-0.428309102544633,-0.1931033400523636,-0.30486300110511855,0.11803756751169275,0.06814902137736444
