CV,equilibration_time_ns
0.0,1.258
0.2,2.033
0.4,1.705
0.6,5.195
0.8,1.993
1.0,3.994
1.2,0.726
1.4,0.214
1.6,1.174
1.8,1.222
2.0,1.331
2.2,8.176
2.4,3.994
2.6,0.61
