sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
1,-0.0999391097596157,-0.1380188303331067,-0.1120345656252806,-0.11666416857266766,0.019457420109732674,0.011233746738089797
2,-0.1034180143255457,-0.1352948063240196,-0.1100202769653817,-0.116244365871649,0.016825187341106555,0.009714026440553754
3,-0.1105501529432161,-0.1307628561163425,-0.1097725150862645,-0.1170285080486077,0.011900647788814233,0.006870842204402822
4,-0.1162208032383264,-0.121129148295339,-0.1125372789030563,-0.11662907681224056,0.00431046057827682,0.0024886455751993923
5,-0.1064809659507837,-0.1174441070879023,-0.1022477347148655,-0.10872426925118384,0.00784262332374752,0.004527940687118468
