CV,equilibration_time_ns
0.0,3.7245
0.2,8.4665
0.4,2.3445
0.6,7.3585
0.8,1.4895
1.0,2.5405
1.2,8.9195
1.4,1.4925
1.6,8.8785
1.8,8.4405
2.0,7.0425
2.2,3.0285
2.4,1.588
2.6,7.9305
2.8,0.6900000000000001
3.0,8.975
3.2,3.358
