sampling_time_ns,dg_kcal_mol
10,-22.49957429048116
12,-22.39441975185189
14,-21.562835575654674
16,-21.3310539153932
18,-20.906677085158996
20,-20.64027919553438
22,-20.851099332014993
24,-20.875444144623295
26,-20.70095488025541
28,-20.840597943990744
30,-20.74031096046056
