sampling_time_ns,dg_kcal_mol
10,-19.841502985117984
12,-20.346963165137367
14,-20.10367543989068
16,-20.266535954389074
18,-20.28469268047639
20,-19.984327369355494
22,-19.97922245243167
24,-20.01867109882869
26,-20.28465316577044
28,-20.62648375239964
30,-20.74031096046056
