sampling_time_ns,dg_kcal_mol
10,-12.41501063997292
12,-12.010232760965344
14,-12.012354752680391
16,-11.691361866232569
18,-11.432802257237594
20,-11.23030562198588
22,-11.047373815235254
24,-11.062794384236451
26,-10.97847046113921
28,-10.664606799670153
30,-10.615030345227355
