CV,equilibration_time_ns
0.9,4.2025
0.95,0.0005
1.0,3.0525
1.05,0.0005
1.1,2.1185
1.15,0.4285
1.2,2.2565
1.25,0.9275
1.3,0.2985
1.35,0.1095
1.4,2.3735
1.45,0.8805000000000001
1.5,0.0025
1.55,0.0005
1.6,0.0415
1.65,0.0095
1.7,0.5615
1.75,0.1855
1.8,0.0155
1.85,0.3185
1.9,0.0145
1.95,0.0005
2.0,0.0735
2.05,0.0005
2.1,0.0015
2.2,0.4495
2.3,0.0005
2.4,0.1055
2.5,0.0005
2.6,0.0005
2.7,0.0025
2.8,0.7745
2.9,0.0455
3.0,0.0005
