sampling_time_ns,dg_repeat1,dg_repeat2,dg_repeat3,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-3.00589786376926,-3.088349220292913,-3.104817768798947,-3.066354950953707,0.053000922780596184,0.030600097034675776
12,-3.1982488275541976,-3.1961979164874004,-3.237146165285235,-3.2105309697756113,0.023072235111982715,0.013320761152709557
14,-3.343228343408024,-3.275170065353947,-3.328382827758655,-3.315593745506875,0.035786209236989774,0.02066117753625232
16,-3.444087810757266,-3.352983610917634,-3.403011691085262,-3.4000277042533873,0.04562534317859433,0.026341804166030495
18,-3.4529816358533667,-3.459544922420561,-3.4470436603681285,-3.4531900728806857,0.006253236979490334,0.003610308053415267
20,-3.4905443680302155,-3.5592042840615394,-3.518845473722957,-3.5228647086049043,0.03450596621070489,0.0199220288803986
