sampling_time_ns,dg_kcal_mol
10,-13.685945037363677
12,-13.585083508450968
14,-14.016233112415728
16,-14.032037563957209
18,-14.181591056078283
20,-14.206724998200091
22,-14.311244313279952
24,-14.237583198789771
26,-14.341505485784554
28,-14.342428546319388
30,-14.292193129546241
