sampling_time_ns,dg_kcal_mol
10,-14.509826524656157
12,-14.451055560865381
14,-14.851953249136876
16,-14.820574174300777
18,-14.835593497396452
20,-14.627222098332775
22,-14.64133274228201
24,-14.393665442046606
26,-14.34901865248555
28,-14.46824386680889
30,-14.292193129546241
