sampling_time_ns,dg_kcal_mol
10,-18.534302194103578
12,-18.501263302674513
14,-18.487217118963354
16,-18.69589635025173
18,-19.456620754921016
20,-20.05489152922451
22,-20.439273819924317
24,-20.995055039119947
26,-21.0822811429782
28,-21.328046987158448
30,-21.5551878654086
