sampling_time_ns,dg_kcal_mol
10,-15.589288604404294
12,-15.394440348671091
14,-15.405310324922986
16,-15.442189413607423
18,-15.278568437690103
20,-15.222031715855323
22,-15.31716534229663
24,-15.32658236304091
26,-15.378641904471158
28,-15.471090217681402
30,-15.678872542303958
