sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,3.328983102612719,0.19397525725867393,0.11199166699442231
12,3.409772657943139,0.18263658634578192,0.10544528229061152
14,3.482886755248367,0.19644827461955067,0.11341946423343512
16,3.5372628080331956,0.19721402008719696,0.11386156758531144
18,3.5749190439075034,0.17044613794989805,0.09840712362770573
20,3.6115623311585288,0.14194602982712634,0.08195257853109005
