sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,4.814834402527874,0.1354836646684547,0.07822153026712932
12,4.934508752854083,0.1317648290089442,0.07607445949803895
14,4.995546695025543,0.147863121535986,0.08536881302201987
16,5.0960832861833,0.18863462518285376,0.10890825162780478
18,5.186057350065633,0.21909393285468637,0.12649394111146697
20,5.290123264718475,0.24089476583547512,0.13908065790148344
