sampling_time_ns,dg_kcal_mol
10,-18.550821077920208
12,-18.904362539315915
14,-18.72476223156997
16,-18.559011930568108
18,-18.710225428279465
20,-18.699679927187812
22,-18.380579784488997
24,-18.51377787237991
26,-18.751398384206627
28,-18.875337712735032
30,-19.057382353543172
