CV,equilibration_time_ns
0.9,4.4585
0.95,0.1015
1.0,1.0705
1.05,7.077500000000001
1.1,7.1685
1.15,3.5205
1.2,8.1605
1.25,0.9355
1.3,2.0825
1.35,5.2125
1.4,4.3005
1.45,7.5615000000000006
1.5,1.3735
1.55,2.1685
1.6,0.1165
1.65,2.0595
1.7,0.0005
1.75,1.5475
1.8,0.0145
1.85,0.0005
1.9,0.0025
1.95,0.10250000000000001
2.0,1.2825
2.05,0.2515
2.1,0.0095
2.2,0.0015
2.3,0.0195
2.4,0.0205
2.5,0.6075
2.6,0.0005
2.7,0.0005
2.8,0.28150000000000003
2.9,0.0135
3.0,0.0005
