sampling_time_ns,dg_kcal_mol
10,-19.88328837295278
12,-19.406047529160972
14,-19.3215079490175
16,-19.39795367388745
18,-19.01776799066103
20,-19.16291525076023
22,-19.24429082288054
24,-19.222545068759292
26,-19.05106885430252
28,-19.171375941482786
30,-19.057382353543172
