sampling_time_ns,dg_kcal_mol
10,-18.509808279421325
12,-18.1373012350708
14,-18.163666279364605
16,-17.62127279493519
18,-17.815124044422294
20,-17.729996713814028
22,-17.765367639575405
24,-17.848212429275048
26,-17.77129204760486
28,-17.97628741136924
30,-18.193903701443926
