CV,equilibration_time_ns
0.9,4.1485
0.95,4.2295
1.0,0.1225
1.05,4.9275
1.1,4.6555
1.15,4.4725
1.2,0.7675000000000001
1.25,0.8805000000000001
1.3,0.3295
1.35,7.3635
1.4,1.3555
1.45,8.0715
1.5,1.5245
1.55,2.0905
1.6,2.2215000000000003
1.65,0.0005
1.7,0.34550000000000003
1.75,0.0005
1.8,0.1855
1.85,0.1115
1.9,0.0005
1.95,3.0815
2.0,0.0025
2.05,0.1915
2.1,0.4475
2.2,0.0005
2.3,0.0315
2.4,0.7805
2.5,0.0005
2.6,0.0365
2.7,0.1475
2.8,0.1305
2.9,0.0005
3.0,0.0005
