CV,equilibration_time_ns
0.0,8.2785
0.2,0.7755
0.4,7.3955
0.6,8.8145
0.8,2.4085
1.0,7.0615000000000006
1.2,5.2045
1.4,7.5685
1.6,7.9305
1.8,0.5265
2.0,1.5075
2.2,1.4445000000000001
2.4,0.40800000000000003
2.6,4.6995000000000005
2.8,1.703
3.0,6.8575
3.2,6.46
