CV,equilibration_time_ns
0.0,9.0005
0.2,0.0185
0.4,7.6285
0.6,4.6415
0.8,0.3255
1.0,5.4445
1.2,2.0425
1.4,7.5505
1.6,5.6325
1.8,7.5645
2.0,4.1485
2.2,7.3215
2.4,0.449
2.6,5.4625
