CV,equilibration_time_ns
0.9,6.710500000000001
0.95,1.8395000000000001
1.0,0.1575
1.05,8.4475
1.1,6.1825
1.15,4.3715
1.2,8.0235
1.25,4.8315
1.3,4.1555
1.35,4.9725
1.4,4.7445
1.45,0.2135
1.5,1.8255000000000001
1.55,0.0005
1.6,0.1125
1.65,0.0135
1.7,0.0055
1.75,0.0005
1.8,0.0245
1.85,0.3185
1.9,0.1005
1.95,0.0005
2.0,0.0095
2.05,0.2595
2.1,0.0005
2.2,0.0005
2.3,0.0185
2.4,0.0005
2.5,0.0415
2.6,0.0085
2.7,0.0055
2.8,0.0405
2.9,0.0005
3.0,0.0005
