CV,equilibration_time_ns
0.0,0.995
0.2,3.52
0.4,1.991
0.6,4.838
0.8,6.578
1.0,1.479
1.2,1.324
1.4,1.9180000000000001
1.6,1.157
1.8,2.261
2.0,3.928
2.2,2.559
