CV,equilibration_time_ns
0.0,1.0705
0.2,6.5155
0.4,4.4505
0.6,3.0285
0.8,6.8835
1.0,8.9185
1.2,4.1485
1.4,5.2065
1.6,7.1505
1.8,1.8765
2.0,3.0985
2.2,8.4605
2.4,6.259
2.6,5.0475
2.8,8.997
3.0,4.157
3.2,2.253
3.4,3.52
3.6,5.03
3.8,5.891
4.0,8.829
