sampling_time_ns,av_dg_kcal_mol,std_dev_kcal_mol,sem_kcal_mol
10,-2.2174348931529457,0.04209683229848623,0.02430461745956156
12,-2.2410813190755743,0.023257229191769046,0.013427567534472681
14,-2.279548953197222,0.05375515743901652,0.031035554617746906
16,-2.31975682053282,0.06717913412886552,0.038785891173226485
18,-2.3534335092955168,0.07538456260895199,0.04352329751502063
20,-2.3833938964013726,0.08607983414164448,0.049698215413476785
